customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks,customer_life_months,total_spend,monthly_spend,CLV,Recency,Frequency
9376,2020-01-13,2020-11-21,35.0,Male,Kelseytown,0,1,0,,2020-06-19,,51,30,2.0,10.433333333333334,16738.32,1604.311821086262,21639.69557341554,1322,2.108626198083067
9377,2024-02-23,2024-05-14,66.0,Male,Vargasstad,1,2,0,2024-03-07,2024-04-20,,3,15,2.0,2.7,12312.140000000001,4560.051851851852,7631.0,52,5.925925925925926
9378,2021-12-11,2023-01-13,64.0,Male,Meganside,0,0,0,,,,68,19,4.0,13.266666666666667,11821.66,891.0798994974874,12019.295440744954,539,1.1306532663316582
9379,2023-04-28,2024-03-12,60.0,Female,Jasonfurt,0,0,0,,,,35,25,1.0,10.633333333333333,10821.73,1017.7175548589341,13727.442369623985,115,1.2225705329153607
9380,2022-05-22,2022-07-20,45.0,Female,East Mary,1,1,0,2022-05-30,2022-06-05,,8,2,1.0,1.9666666666666666,4952.68,2518.31186440678,7631.0,716,6.101694915254238
9381,2022-06-20,2023-10-06,40.0,Female,Monicastad,2,0,0,2023-06-05,,,16,14,1.0,15.766666666666667,15969.25,1012.8488372093022,13661.770867122923,273,1.4587737843551796
9382,2022-10-02,2022-12-23,43.0,Male,Englishfort,1,0,0,2022-11-07,,,3,3,5.0,2.7333333333333334,12651.69,4628.667073170732,7631.0,560,7.317073170731708
9383,2021-09-15,2024-02-22,26.0,Female,West Sarah,0,0,2,,,2022-10-23,122,85,40.0,29.666666666666668,695.84,23.455280898876406,316.3756144967922,134,0.033707865168539325
9384,2022-03-31,2023-03-05,43.0,Male,Perryfort,1,1,1,2022-05-05,2022-12-29,2022-08-05,114,8,11.0,11.3,4100.91,362.91238938053095,4895.129190470055,488,0.44247787610619466
9385,2020-08-15,2020-09-17,55.0,Male,Liushire,1,1,1,2020-09-02,2020-08-25,2020-08-25,8,3,1.0,1.1,16265.9,14787.181818181816,7631.0,1387,20.909090909090907
9386,2022-02-13,2022-07-30,43.0,Female,Quinnberg,1,0,0,2022-06-24,,,67,25,7.0,5.566666666666666,4693.81,843.1994011976049,11373.461262192712,706,1.25748502994012
9388,2023-10-08,2024-03-07,55.0,Female,Markfurt,1,0,0,2023-10-10,,,64,4,5.0,5.033333333333333,14287.79,2838.633774834437,38288.79767914504,120,4.768211920529802
9389,2024-05-08,2024-05-20,28.0,Male,Thomasland,0,1,1,,2024-05-13,2024-05-11,2,1,1.0,0.4,6378.13,15945.324999999999,7631.0,46,22.5
9391,2024-02-14,2024-05-24,27.0,Male,Lucashaven,1,1,1,2024-03-29,2024-04-12,2024-03-18,18,9,1.0,3.3333333333333335,9010.24,2703.0719999999997,7631.0,42,5.3999999999999995
9392,2023-10-28,2023-12-08,52.0,Female,West William,2,0,0,2023-12-02,,,6,1,2.0,1.3666666666666667,8340.460000000001,6102.775609756098,7631.0,210,8.048780487804878
9393,2020-02-06,2023-10-10,48.0,Male,Lake Jenniferport,0,0,0,,,,301,114,69.04999999999927,44.733333333333334,9918.39,221.72257824143068,2990.696092763743,269,0.35767511177347244
9394,2022-10-27,2024-04-25,47.0,Female,Lake Candace,1,0,0,2024-01-26,,,20,85,51.0,18.2,6834.7,375.53296703296706,5065.361345322876,71,0.7692307692307693
9395,2021-11-09,2023-10-24,58.0,Female,Port Seanchester,1,1,0,2021-12-23,2023-01-30,,165,77,19.0,23.8,14085.48,591.8268907563025,7982.833249621009,255,0.9663865546218487
9396,2024-03-08,2024-04-18,53.0,Male,East Ralphton,3,0,0,2024-04-17,,,13,6,3.0,1.3666666666666667,1164.8600000000001,852.3365853658537,7631.0,78,2.1951219512195124
9397,2020-04-24,2021-06-21,51.0,Female,Aguilarberg,0,2,1,,2021-04-02,2021-06-18,124,61,11.0,14.1,11075.92,785.5262411347518,10595.5391587004,1110,1.5602836879432624
9398,2023-01-09,2024-02-08,26.0,Male,Navarrofort,1,0,0,2023-03-14,,,154,26,2.0,13.166666666666666,6151.42,467.1964556962026,6301.760631171553,148,0.6075949367088608
9399,2023-09-13,2024-03-31,33.0,Female,South Maryhaven,0,0,1,,,2024-01-25,98,26,2.0,6.666666666666667,390.80999999999995,58.62149999999999,790.7137486514665,96,0.3
9400,2022-11-12,2024-05-09,43.0,Male,Thompsonland,0,0,0,,,,112,93,21.0,18.133333333333333,6441.9800000000005,355.25625,4791.859661887918,57,0.6617647058823529
9401,2024-03-03,2024-03-07,48.0,Male,Jenniferville,0,0,0,,,,1,1,1.0,0.13333333333333333,1649.43,12370.725,7631.0,120,22.5
9402,2023-09-10,2023-12-25,60.0,Male,West Rachel,0,0,0,,,,51,9,8.0,3.533333333333333,15530.79,4395.506603773585,7631.0,193,7.0754716981132075
9404,2023-11-26,2024-03-21,55.0,Female,Lake Michael,0,0,1,,,2024-01-29,29,20,4.0,3.8666666666666667,13053.88,3376.003448275862,7631.0,106,5.172413793103448
9405,2023-08-25,2023-09-16,36.0,Female,West Erica,0,0,0,,,,4,3,1.0,0.7333333333333333,1058.8,1443.8181818181818,7631.0,293,2.7272727272727275
9406,2023-05-12,2023-12-15,38.0,Female,Johntown,2,0,0,2023-10-02,,,98,37,12.0,7.233333333333333,316.89,43.809677419354834,590.9250745796264,203,0.4147465437788018
9407,2021-05-29,2022-05-09,27.0,Male,West Mauricehaven,0,0,0,,,,62,37,7.0,11.5,10464.72,909.975652173913,12274.170041912912,788,1.4782608695652173
9408,2020-10-16,2024-02-05,48.0,Male,Port Claire,1,1,1,2022-03-26,2022-07-26,2022-04-17,363,51,69.04999999999927,40.233333333333334,2290.89,56.940099420049705,768.0342444498128,151,0.1988400994200497
9409,2020-03-07,2022-08-14,23.0,Male,Spencermouth,0,1,0,,2022-05-20,,363,139,23.0,29.666666666666668,11561.35,389.7084269662921,5256.566467381133,691,0.5730337078651685
9410,2022-01-29,2024-02-16,68.0,Male,Elliottton,0,0,0,,,,135,128,30.0,24.933333333333334,2102.64,84.33048128342246,1137.488310282018,140,0.12032085561497326
9411,2023-02-17,2023-08-22,43.0,Female,South Erica,0,1,0,,2023-04-06,,42,30,16.0,6.2,7788.07,1256.140322580645,16943.39829755302,318,2.258064516129032
9412,2022-11-19,2023-07-26,52.0,Male,Kimberlyport,1,1,0,2023-06-25,2023-01-21,,103,24,19.0,8.3,4834.67,582.490361445783,7856.897848948642,345,1.325301204819277
9413,2023-07-25,2023-12-07,36.0,Male,Williamsfort,0,0,0,,,,57,5,12.0,4.5,9181.41,2040.3133333333333,27520.684462587433,211,3.3333333333333335
9414,2023-01-14,2023-06-02,28.0,Male,Saraview,0,1,0,,2023-02-17,,13,12,10.0,4.633333333333334,5529.71,1193.4625899280575,16097.972217655679,399,2.158273381294964
9415,2021-10-24,2023-07-19,34.0,Male,Colleenborough,0,1,1,,2022-08-04,2023-02-25,132,111,61.0,21.1,9090.09,430.809952606635,5810.9627454424235,352,0.7582938388625592
9416,2021-08-03,2021-12-20,42.0,Female,South Nicholas,1,0,0,2021-11-19,,,21,13,3.0,4.633333333333334,9876.04,2131.5194244604318,28750.914160137912,928,3.884892086330935
9417,2020-04-06,2022-05-22,57.0,Female,South Rebeccaside,0,0,0,,,,294,53,65.0,25.866666666666667,2593.07,100.24755154639176,1352.185073332797,775,0.15463917525773196
9418,2022-12-16,2023-03-24,63.0,Male,New Claudia,0,0,1,,,2022-12-29,14,13,5.0,3.2666666666666666,6562.47,2008.9193877551022,7631.0,469,3.673469387755102
9419,2024-05-15,2024-05-18,38.0,Male,Scottside,1,0,0,2024-05-17,,,1,1,1.0,0.1,11271.91,112719.09999999999,7631.0,48,170.0
9420,2022-05-24,2023-09-21,36.0,Female,Lake Heathershire,0,0,1,,,2022-06-11,173,59,20.0,16.166666666666668,11596.66,717.3191752577319,9675.530889650036,288,1.11340206185567
9421,2022-09-27,2024-04-07,69.0,Male,South James,0,0,3,,,2023-10-27,149,49,1.0,18.6,9132.74,491.00752688172037,6622.935308662024,89,1.021505376344086
9422,2022-09-30,2024-04-05,46.0,Female,Johnberg,1,0,0,2023-10-09,,,202,88,23.0,18.433333333333334,11554.87,626.8464737793852,8455.19348892558,91,1.193490054249548
9423,2023-05-31,2023-10-21,67.0,Female,Spencermouth,0,1,1,,2023-10-08,2023-09-26,17,12,10.0,4.766666666666667,10106.55,2120.255244755245,28598.977724526878,258,5.244755244755245
9424,2023-01-09,2023-06-03,30.0,Male,Wardmouth,0,0,1,,,2023-06-02,53,25,8.0,4.833333333333333,4971.98,1028.6855172413793,13875.38328977259,398,2.0689655172413794
9425,2024-01-25,2024-02-02,43.0,Female,Kennethhaven,0,0,0,,,,2,1,1.0,0.26666666666666666,17038.97,63896.137500000004,7631.0,154,90.0
9426,2023-05-16,2023-07-06,43.0,Female,New Alyssa,0,2,0,,2023-06-23,,11,5,3.0,1.7,8271.45,4865.558823529413,7631.0,365,6.470588235294118
9427,2020-06-07,2024-01-21,64.0,Male,New Ashleyberg,0,0,1,,,2022-01-15,49,139,14.0,44.1,9547.85,216.5045351473923,2920.3127280338745,166,0.43083900226757366
9428,2022-02-05,2023-07-12,25.0,Female,Gutierrezburgh,0,1,1,,2022-08-01,2022-09-05,173,97,50.0,17.4,395.99,22.758045977011495,306.9709892524959,359,0.1724137931034483
9429,2020-01-22,2022-09-30,44.0,Female,Sarahfurt,0,0,1,,,2022-09-01,321,139,10.0,32.733333333333334,8813.59,269.2542769857434,3631.8255025176336,644,0.30549898167006106
9430,2023-11-24,2024-02-22,59.0,Male,Josephmouth,0,1,0,,2024-01-05,,11,14,7.0,3.0,778.54,259.5133333333333,3500.4351752349835,134,0.6666666666666666
9431,2021-10-31,2022-07-18,20.0,Female,Santiagochester,0,3,0,,2022-05-22,,75,33,16.0,8.666666666666666,7936.83,915.788076923077,12352.570699729005,718,1.7307692307692308
9432,2022-05-27,2024-04-08,61.0,Male,West Terri,0,0,0,,,,62,46,7.0,22.733333333333334,10520.24,462.7671554252199,6242.016192336456,88,0.9237536656891495
9433,2021-05-24,2021-08-10,59.0,Female,Walshton,0,0,0,,,,9,3,4.0,2.6,10085.56,3879.061538461538,7631.0,1060,7.692307692307692
9435,2022-05-24,2024-04-25,61.0,Female,North Carolbury,0,1,0,,2023-09-02,,285,70,41.0,23.4,793.8800000000001,33.92649572649573,457.6161752003173,71,0.08547008547008547
9436,2021-02-21,2022-04-11,21.0,Female,Leeview,1,0,0,2021-05-14,,,186,44,24.0,13.8,1272.95,92.2427536231884,1244.2126779991122,816,0.07246376811594203
9437,2023-06-23,2023-10-23,67.0,Female,Whiteheadfurt,1,0,1,2023-09-03,,2023-06-24,29,19,10.0,4.066666666666666,10782.619999999999,2651.4639344262296,35764.16480308983,256,5.409836065573771
9439,2021-03-12,2022-05-10,43.0,Female,East Janetview,0,0,1,,,2022-04-11,194,3,34.0,14.133333333333333,9999.57,707.5167452830188,9543.311206578144,787,1.4858490566037736
9440,2021-01-02,2023-02-14,24.0,Female,Zacharychester,0,0,0,,,,162,72,10.0,25.766666666666666,5189.58,201.40672703751616,2716.6665496354935,507,0.4269081500646831
9441,2021-08-06,2022-12-27,22.0,Female,Dennisstad,1,0,0,2021-10-19,,,111,98,13.0,16.933333333333334,10717.05,632.896653543307,8536.801095710563,556,1.0039370078740157
9442,2020-01-04,2024-01-16,40.0,Male,New Jillhaven,0,0,3,,,2023-01-09,363,39,69.04999999999927,49.1,13157.03,267.96395112016296,3614.420993896137,171,0.4276985743380855
9443,2021-02-02,2022-01-11,42.0,Male,Victorside,0,0,1,,,2021-03-04,105,28,15.0,11.433333333333334,5049.24,441.62448979591835,5956.834196034253,906,0.9620991253644314
9444,2022-07-12,2023-11-11,48.0,Female,Lake Amanda,1,0,0,2022-09-18,,,204,88,2.0,16.233333333333334,15930.6,981.3511293634497,13236.915299716378,237,1.5400410677618068
9445,2020-04-07,2020-11-14,41.0,Female,Garrettmouth,0,0,2,,,2020-10-14,92,22,11.0,7.366666666666666,3089.0299999999997,419.32533936651583,5656.053000947539,1329,0.4072398190045249
9446,2021-06-23,2021-08-03,45.0,Male,Rhondaside,1,0,0,2021-07-25,,,16,2,2.0,1.3666666666666667,13983.76,10232.019512195122,7631.0,1067,11.707317073170731
9447,2023-05-15,2023-10-20,43.0,Female,Daltonville,0,0,1,,,2023-09-04,60,12,1.0,5.266666666666667,8619.39,1636.5930379746835,22075.11947107894,259,2.088607594936709
9448,2024-04-18,2024-05-29,28.0,Male,Michelleside,0,1,0,,2024-04-23,,15,2,2.0,1.3666666666666667,9564.82,6998.648780487804,7631.0,37,10.97560975609756
9449,2021-11-08,2022-11-22,49.0,Female,Houstonmouth,0,0,0,,,,17,53,30.0,12.633333333333333,6894.48,545.7372031662269,7361.154349413343,591,0.712401055408971
9450,2021-10-12,2022-06-20,57.0,Male,North Christinachester,1,1,0,2022-06-06,2022-01-01,,90,5,24.0,8.366666666666667,13804.56,1649.9474103585655,22255.249386699437,746,2.6294820717131473
9451,2022-06-21,2024-03-12,42.0,Male,Whiteheadville,0,0,0,,,,250,90,60.0,21.0,3108.8500000000004,148.0404761904762,1996.8380181455545,115,0.09523809523809523
9452,2023-08-13,2023-11-29,27.0,Male,Bobbyview,0,0,0,,,,34,19,5.0,3.6,2103.77,584.3805555555556,7631.0,219,1.1111111111111112
9453,2021-03-23,2024-01-13,58.0,Female,Michaelborough,1,0,0,2023-02-28,,,123,35,66.0,34.2,14645.04,428.21754385964914,5775.9951441636085,174,0.49707602339181284
9454,2023-09-05,2024-04-25,25.0,Male,Johnhaven,2,1,1,2024-02-01,2024-03-04,2024-03-09,71,34,16.0,7.766666666666667,622.38,80.13476394849785,1080.8945454998104,71,0.5150214592274678
9455,2023-01-05,2024-02-29,32.0,Male,Troyfort,1,1,0,2023-12-28,2023-10-04,,126,33,20.0,14.0,10872.95,776.6392857142857,10475.667817390211,127,1.5714285714285714
9456,2021-10-06,2021-11-22,49.0,Female,North Maryhaven,0,0,1,,,2021-11-02,14,7,3.0,1.5666666666666667,10429.78,6657.306382978724,7631.0,956,15.319148936170214
9457,2021-10-11,2022-10-17,42.0,Female,Port Christopherchester,1,0,0,2022-10-02,,,143,28,10.0,12.366666666666667,10116.47,818.043396226415,11034.14549934351,627,1.536388140161725
9458,2023-10-07,2024-03-17,43.0,Male,Port Johnville,0,0,1,,,2024-01-15,4,7,9.0,5.4,12119.55,2244.361111111111,30272.974719074693,110,2.5925925925925926
9459,2023-10-26,2023-12-04,60.0,Male,Timothyshire,1,0,0,2023-11-23,,,15,6,1.0,1.3,1723.6000000000001,1325.8461538461538,7631.0,214,1.5384615384615383
9460,2022-02-26,2022-05-24,42.0,Male,New Stephen,0,1,0,,2022-03-13,,36,15,3.0,2.9,4956.14,1709.0137931034485,7631.0,773,3.793103448275862
9461,2021-11-21,2022-01-28,59.0,Female,West Jerry,0,2,0,,2022-01-01,,26,12,4.0,2.2666666666666666,2670.83,1178.3073529411765,7631.0,889,1.7647058823529411
9462,2023-11-19,2024-01-06,36.0,Male,North Tracibury,1,0,0,2023-11-21,,,19,3,1.0,1.6,8699.81,5437.381249999999,7631.0,181,12.5
9464,2020-05-19,2020-12-15,24.0,Female,Isaiahland,0,0,1,,,2020-07-21,9,4,6.0,7.0,5037.38,719.6257142857143,9706.642548703912,1298,1.2857142857142858
9465,2022-03-25,2022-10-22,21.0,Male,Jacobbury,0,0,1,,,2022-09-02,87,14,10.0,7.033333333333333,6713.32,954.5004739336492,12874.741312209297,622,1.2796208530805688
9466,2022-12-02,2023-10-13,55.0,Male,South Bryan,0,1,1,,2023-04-26,2023-09-22,68,30,5.0,10.5,1692.57,161.19714285714286,2174.301188138779,266,0.38095238095238093
9468,2022-08-08,2023-11-11,61.0,Female,Nathanview,1,0,1,2023-02-22,,2022-10-27,173,66,28.0,15.333333333333334,2738.2700000000004,178.58282608695654,2408.8072782168715,237,0.3913043478260869
9469,2022-12-06,2023-07-11,35.0,Male,Colinhaven,0,0,0,,,,74,19,8.0,7.233333333333333,2704.14,373.8442396313364,5042.583013581215,360,0.8294930875576036
9470,2022-09-26,2024-01-01,45.0,Male,Port John,1,1,2,2022-12-14,2023-11-21,2023-10-01,53,90,10.0,15.4,15311.93,994.2811688311688,13411.3216178374,186,1.6233766233766234
9471,2021-07-06,2023-05-21,28.0,Female,South Markbury,1,1,0,2023-02-19,2023-01-25,,156,89,52.0,22.8,13693.81,600.6057017543859,8101.245889232709,411,1.0087719298245614
9472,2021-06-08,2023-05-07,35.0,Male,North Christopher,1,0,1,2022-01-30,,2022-05-10,237,37,49.0,23.266666666666666,6219.26,267.30343839541547,3605.511694532984,425,0.47277936962750716
9473,2023-03-12,2023-06-28,42.0,Female,Port Brenda,1,0,0,2023-05-13,,,52,10,4.0,3.6,5923.46,1645.4055555555556,7631.0,373,3.888888888888889
9474,2021-10-17,2024-05-10,31.0,Male,Wilsonfort,0,0,0,,,,315,134,55.0,31.2,3708.19,118.8522435897436,1603.1337148398352,56,0.19230769230769232
9475,2020-07-31,2023-06-02,33.0,Female,Robertburgh,0,0,0,,,,133,139,24.0,34.53333333333333,3830.95,110.93484555984556,1496.3402094572295,399,0.3474903474903475
9476,2023-08-09,2024-02-02,54.0,Male,Port Margaret,0,1,0,,2023-11-26,,62,12,2.0,5.9,4191.89,710.4898305084746,9583.413547249747,154,1.3559322033898304
9477,2021-08-04,2023-08-18,43.0,Female,Port Robert,0,0,0,,,,291,96,18.0,24.8,7198.31,290.25443548387096,3915.08529710374,322,0.48387096774193544
9478,2021-08-30,2023-07-10,49.0,Male,New Michael,0,1,0,,2023-04-15,,90,128,29.0,22.633333333333333,5710.48,252.3039764359352,3403.192054234873,361,0.48600883652430044
9479,2022-09-04,2023-12-26,35.0,Male,East William,0,1,2,,2023-10-26,2022-12-02,22,81,14.0,15.933333333333334,13023.68,817.3857740585775,11025.275189141159,192,1.2552301255230125
9480,2023-07-23,2023-11-23,69.0,Male,South Ashley,1,0,0,2023-10-11,,,7,3,7.0,4.1,4240.99,1034.3878048780489,13952.298367569643,225,1.9512195121951221
9481,2022-07-01,2024-03-01,26.0,Female,Jenniferton,0,0,1,,,2023-07-26,289,18,30.0,20.3,5556.82,273.7349753694581,3692.2632227322924,126,0.29556650246305416
9482,2021-11-29,2022-01-11,21.0,Male,North Stephanie,1,0,0,2021-12-03,,,13,5,1.0,1.4333333333333333,10530.5,7346.860465116279,7631.0,906,10.465116279069766
9483,2022-01-22,2022-10-24,58.0,Female,West Amandaview,0,1,1,,2022-06-14,2022-05-09,95,21,16.0,9.166666666666666,11980.51,1306.9647272727275,17628.941239256244,620,2.5090909090909093
9484,2021-08-07,2022-06-27,21.0,Female,Victoriaview,0,0,0,,,,12,58,20.0,10.8,11241.210000000001,1040.8527777777779,14039.500894909865,739,1.8518518518518516
9486,2021-05-22,2024-02-22,55.0,Male,Lewisfort,1,0,1,2023-03-17,,2024-02-07,346,60,33.0,33.53333333333333,2872.17,85.65119284294235,1155.3026751160003,134,0.14910536779324057
9487,2020-08-25,2022-04-14,32.0,Female,Shawnport,0,0,1,,,2021-09-14,142,33,46.0,19.9,4400.37,221.1241206030151,2982.623820940594,813,0.30150753768844224
9488,2022-12-10,2024-05-03,38.0,Male,Lawrencebury,0,0,0,,,,86,22,41.0,17.0,11191.02,658.2952941176471,8879.389639149194,63,0.9411764705882353
9489,2021-08-23,2023-06-19,43.0,Female,Nicholasburgh,0,1,0,,2022-11-22,,147,5,11.0,22.166666666666668,13997.43,631.463007518797,8517.463418880738,382,1.1278195488721805
9490,2024-04-13,2024-05-05,67.0,Female,Alexanderfort,1,1,0,2024-04-17,2024-04-22,,9,1,1.0,0.7333333333333333,12498.43,17043.313636363637,7631.0,61,32.72727272727273
9491,2022-05-14,2023-01-31,45.0,Male,Petersberg,0,0,1,,,2022-11-06,12,30,23.0,8.733333333333333,9699.310000000001,1110.608015267176,14980.39161458294,521,1.603053435114504
9492,2023-04-08,2024-02-14,41.0,Male,Jamesbury,0,0,0,,,,42,36,29.0,10.4,14651.53,1408.8009615384615,19002.55519565121,142,2.2115384615384617
9493,2020-09-14,2022-12-25,40.0,Male,South Phillipville,0,0,0,,,,279,2,69.0,27.733333333333334,11920.24,429.81634615384615,5797.560524704828,558,0.5408653846153846
9494,2023-05-10,2024-03-11,25.0,Male,Richardsonville,0,0,0,,,,36,55,7.0,10.2,8611.81,844.2950980392156,11388.240525040228,116,1.7647058823529413
9495,2022-11-26,2024-04-30,23.0,Male,South Petermouth,0,0,1,,,2024-02-22,6,6,7.0,17.366666666666667,2889.8900000000003,166.40441458733207,2244.53926375992,66,0.23032629558541265
9496,2023-01-23,2023-05-21,52.0,Male,Lake George,0,1,1,,2023-01-28,2023-02-18,28,15,6.0,3.933333333333333,12238.880000000001,3111.5796610169496,7631.0,411,3.050847457627119
9497,2022-07-19,2023-11-21,20.0,Female,North Kellystad,1,0,2,2023-04-03,,2023-11-08,3,18,47.0,16.333333333333332,9644.25,590.4642857142858,7964.453806230709,227,0.6734693877551021
9498,2021-03-29,2022-12-23,56.0,Male,East Eric,0,1,0,,2022-04-27,,285,97,49.0,21.133333333333333,3739.4,176.94321766561515,2386.6914858683413,560,0.47318611987381703
9499,2022-03-05,2022-05-23,55.0,Female,Wendyside,2,2,0,2022-05-09,2022-05-13,,33,4,5.0,2.6333333333333333,11124.15,4224.360759493671,7631.0,774,7.974683544303797
9500,2020-03-15,2021-04-20,43.0,Male,Port Craig,0,2,0,,2021-03-16,,137,27,14.0,13.366666666666667,14048.47,1051.0077306733167,14176.47556924284,1172,1.7206982543640896
9501,2022-12-15,2023-06-14,58.0,Female,Port Jessicastad,0,0,0,,,,40,12,4.0,6.033333333333333,5243.38,869.0685082872928,11722.395674330808,387,1.160220994475138
9502,2022-04-24,2023-07-28,55.0,Male,New Teresa,0,1,1,,2023-07-05,2023-04-25,64,16,19.0,15.333333333333334,9644.59,628.995,8484.173798572694,343,1.108695652173913
9503,2020-06-22,2021-05-12,42.0,Male,Smithberg,0,0,0,,,,65,57,8.0,10.8,13318.8,1233.2222222222222,16634.268421204255,1150,2.222222222222222
9504,2021-09-08,2023-10-21,69.0,Male,South Whitneyborough,0,1,0,,2021-11-08,,265,14,69.04999999999927,25.766666666666666,523.61,20.321216041397154,274.1019065231947,258,0.0388098318240621
9505,2022-12-25,2023-09-09,68.0,Male,New Kimberlymouth,2,0,0,2023-08-10,,,66,13,24.0,8.6,6045.22,702.932558139535,9481.477582383199,300,1.627906976744186
9506,2023-07-01,2024-02-03,62.0,Female,Brentland,1,2,0,2023-11-25,2024-01-14,,74,33,7.0,7.233333333333333,5725.22,791.505069124424,10676.184339943733,153,1.6589861751152073
9507,2021-07-14,2023-06-30,43.0,Male,Emilyfort,0,1,0,,2023-04-12,,253,107,32.0,23.866666666666667,1830.04,76.67765363128491,1034.2634518153243,371,0.25139664804469275
9508,2022-01-29,2022-04-29,36.0,Male,Port Julieshire,0,0,2,,,2022-02-17,13,5,8.0,3.0,7042.74,2347.58,7631.0,798,4.333333333333333
9509,2021-12-27,2022-05-22,23.0,Male,Port Derekshire,0,1,0,,2022-04-29,,5,7,1.0,4.866666666666666,1663.43,341.8006849315069,4610.364812804699,775,0.4109589041095891
9510,2020-08-09,2020-12-22,44.0,Female,Jonathanhaven,0,0,0,,,,33,20,7.0,4.5,4719.8099999999995,1048.8466666666666,14147.326144172277,1291,1.3333333333333333
9511,2022-02-04,2023-12-28,67.0,Female,Pinedatown,1,0,0,2023-05-25,,,286,36,42.0,23.066666666666666,6513.37,282.3715317919075,3808.7570672131546,190,0.3901734104046243
9512,2023-11-06,2023-11-30,40.0,Male,North Cynthia,1,1,0,2023-11-22,2023-11-19,,9,3,1.0,0.8,8696.67,10870.8375,7631.0,218,15.0
9513,2023-04-10,2024-01-23,57.0,Female,Port Anthonyside,0,0,1,,,2023-05-21,75,14,15.0,9.6,3151.21,328.2510416666667,4427.600993748007,164,0.625
9514,2022-10-05,2024-03-29,19.0,Female,West James,0,0,0,,,,2,41,52.0,18.033333333333335,12103.19,671.156561922366,9052.868333455544,98,0.99815157116451
